三界壞滅尊,終末之塔【第20層】守關者,『終末之塔』第20層
三途棺差,三途之都、恨生不歸途、枉死之城,恨生不歸途,三途之都,枉死之城
三霸象皇,濕婆神廟(第二層),濕婆神廟
不死亡僧,『神煉之間』第一區域,神煉之間
不法骨怪,虛空渦心,觀無巽宇
主宰幻影,破滅之源
九厲邪馬,破滅之源
九天尊雷神王,九霄天樓
九天御風神王,九霄天樓
九天神將,仙庭玉階、闕真金閣,仙庭玉階,闕真金閣
九天邪觀,『天戮魔殿』第一層,天戮魔殿
九尾狐禍影,黃龍秘殿
九廢金剛,『終末之塔』第129層
九毒相柳,『終末之塔』第69層
九界樹巨魔,朗星街
九界樹援軍,龍川沿岸
九界樹花精,越霞關
九華神曜龍,『天授之間』第四層,天授之間
九陽劍宗,五派禁地
九霄英衛,【一般級】『九宵天樓』第一層,九霄天樓
九首邪蟒,濕婆神廟(第一層、第二層),濕婆神廟
亂刀八虛,虛空渦心,不解迴路
亂界雷鬼,紫雷轟原
五嶽劍者,神州武冠台
五毒蜈蚣,河西谷地,葬日沼澤南方(176.22,葬日沼澤南方,鷹翅族部落
五毒蜘蛛精,異時界‧夜叉嶺,瘴癘靈界裂隙
亞忠,東駿徑
亡國之紫‧九尾,終末之塔【第90層】守關者,『終末之塔』第90層
亡者火,濟馬島
亡邪刑天戰骸,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪土行骸,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪夸父戰尸,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪巨靈殭魔,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪獵矛夜叉,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪百眼死巫,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪血斧夜叉,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪阿修羅鬼,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡邪鷹族喪兵,異時界‧葬日沼澤北方,異時界‧葬日沼北
亡骸弓箭手,血鴉嶺
京師叛軍,祥鷺古街
京師密探,璇鶯鎮
京師斥侯,璇鶯鎮
亭台聽蝶,東宮碧庭
人蔘精,不老峰（43、93）（184、71）,不老峰
人蔘精‧強,殘雲天境
人間道主宰,六滅血宮
人面獅身,古翰大沙漠
人面獅身像,古翰大沙漠
仇燄魔翼龍,終末之塔【第86層】守關者,『終末之塔』第86層
仙姑,瀰煙山道,半天岩
仙嶺妖禽,懸空仙嶺
仙露花精,七寶仙境,七寶仙境　壹
仿生木狐,五鷹閣
仿生銅蛛,五鷹閣
仿生鐵龍,五鷹閣
仿神．女媧磁偶,五鷹閣
伏毒地蟒,恨生不歸途
佈霾幽蛾,『終末之塔』第125層
低吟澤膠,葭雲廣原
低語枯榕,南瞻聖地
低語魔樹,葭雲廣原
佑天神僧,紫雷轟原
作勢地痞,豫鸞南途
來世象尊,七寶仙境,七寶仙境　壹
侏人工兵鬼魂,幽玄靈界
侏人工鏟兵,蕈菇林,蕈菇林東方,蕈菇林西方
侏人戰士,蕈菇林東方,蕈菇林西方
侏人戰士鬼魂,幽玄靈界
侏人戰將,蕈菇林西方
侏人炸彈兵,蕈菇林東方,蕈菇林西方,地下水道
侏人狂戰士,蕈菇林西方
侏人狂戰將,礦坑戰場
侏人護法,蕈菇林西方
侏人鐵鎬兵,蕈菇林,蕈菇林東方,蕈菇林西方
便衣隨扈,惡狼林
保安騎兵,東駿徑
修羅巨蟒,異時界‧葬日沼澤南方,異時界‧葬日沼南
修羅戰士幻影,義勇軍校場
修羅道主宰,六滅血宮
修羅魔君,魔君天都
修羅魔君鬼魂,魔君陵寢二層
倒懸心魔,『終末之塔』第85層,『終末之塔』第84層
候捕快,碧波谷徑
倭國下忍,釣日村
倭國密探,釣日村
傀儡沙漠刀匪,樓蘭遺址、萬佛窟,萬佛窟,樓蘭遺址
傀儡沙漠射手,樓蘭遺址
傀儡盜匪頭目,樓蘭遺址、萬佛窟,萬佛窟,樓蘭遺址
傘鬼,八荒古墳、葉隱蒼林、長野沙濱,長野沙濱,葉隱蒼林,八荒古墳
傭兵女戰士,疾風谷,大汗陵墓,古北大營,統萬大營
傭兵重鎚手,高昌郡,黑城遺跡,疾風谷,大汗陵墓,古北大營
傭兵飛茅手,高昌郡,黑城遺跡,疾風谷,大汗陵墓
傲慢之魔,【一般級】『神臨之地』第二層 ( 左邊 ),神臨之地
傲霜飛龍,萬岳聖峰、香格里拉神廟、香格里拉聖路,吐蕃集鎮,萬岳聖峰,香格里拉聖路,香格里拉神廟
傷秋劍徒,終末之塔ⅩⅦ
傾天絕邪,寒愴冰獄
兆嗔惡靈,『終末之塔』第109層,『終末之塔』第108層
兇地靈,地靈穴,蕈菇林,蕈菇林東方
兇殘之手,『終末之塔』第28層
光耀神凰,朱雀南殿
克拉罕巨魔,龍池大社
八卦戰虎王,白虎西殿
八天右風王,紫雷轟原
八天左雷王,紫雷轟原
八敗命陀,『終末之塔』第128層
八極凜冰麟,玄武北殿
八歧大蛇,天照不二峰
八熾燹鳳麟,朱雀南殿
八爪海怪,龍宮第七層,龍宮八層一隅,龍宮八層廣場
八荒碧龍麟,青龍東殿
八路王將,九曲邪徑、奈落紅川、寒愴冰獄、永劫刑場,永劫刑場,九曲邪徑,寒愴冰獄,奈落紅川
八部天章,天啓八關,天啟八關
八顛虛兇,『終末之塔』第79層
六宇寰魔見,終末之塔【第166層】守關者,『終末之塔』第166層
六滅邪王,六滅血宮
六首邪鱗,虛空渦心,星群碎道
再生黑后,終末之塔【第70層】守關者,『終末之塔』第70層
再造濕婆,『森羅閻殿』第三層,森羅閻殿
冤水鬼,瘴癘靈界裂隙,怒雪靈界裂隙
冤魂,猛鬼窟一層、猛鬼窟二層,猛鬼窟第一層,猛鬼窟第二層,朝天觀,樓蘭遺址
冥土鬼爪,悲歡渡口、永劫刑場,悲歡渡口,永劫刑場
冥府艷后克麗邁絲,神王金字塔
冥府魘龍,聖禱天廳
冥戶永德,八荒古墳
冥河緝獵手,終末之塔【第71層】守關者,『終末之塔』第71層
冥河黑門將,終末之塔【第75層】守關者,『終末之塔』第75層
冥海力牛,虛空渦心,不解迴路
冥火妖,烈火靈界裂隙
冥燈慘爪,『終末之塔』第2層
冥瘴崩山牛,終末之塔Ⅳ
冥者阿奴比斯,神王金字塔
冥蔘化妖,『終末之塔』第112層,『終末之塔』第111層
冥虛判官,虛空渦心
冥虛短使,虛空渦心
冥虛長使,虛空渦心
冥還黑后,終末之塔【第80層】守關者,『終末之塔』第80層
冥骨獄卒,五派禁地
冥骨精長老,五派禁地,古皇陵密室
冥鬼提訥西,青藏高原
冬興堂主,碧波幽谷
冬興打手,碧波幽谷
冰冑鎧狼,鷗揚浪嶼
冰噬鱷,異時界‧毒龍潭
冰執鐮鼬,內崎埠原、十律原樹海、外崎埠原,內崎埠原,外崎埠原,十津原樹海
冰壁蠍,異時界‧摘星嶺
冰封蜘蛛精,異時界‧夜叉嶺,怒雪靈界裂隙
冰影飛貂,始祖巨林．東
冰獄獠鬼,寒愴冰獄
冰界妖靈,怒雪靈界通道,怒雪洞府
冰界鬼卒,怒雪靈界通道,怒雪洞府,怒雪修煉場
冰眼蟾蜍,異時界‧亂藤林
冰符兵,朗星街
冰絕蜈蚣,異時界‧亂藤林南方,異時界‧亂藤林南
冰蕈傘人,蕈菇林東方,蕈菇林西方,侏人部落,晶湖水道,地下水道,神兵塚
冰蟾蜍,映月泊、百妖穴第一層、萬人塚第一層,映月泊,百妖穴第一層,萬人塚第一層,天山雪道,盤蛇洞
冰蠶蜈蚣,怒雪靈界裂隙
冰鑽蠍,怒雪靈界裂隙
冰霜反譯機虎,蛇眼城
冰骨精長老,五派禁地
冰麟獸,怒雪靈界通道,怒雪洞府
冷刀魔蜥,異時界‧夜叉嶺
冷血狂蜥,獅堡軍事區、血鴉嶺、靜默之丘,血鴉嶺,靜默之丘,獅堡軍事區
冷血者,『終末之塔』第14層
凝水晶體,始祖巨林．東
凡人,五派禁地
凰權天督,仙庭玉階、劍橫天關、闕真金閣,橫劍天關,仙庭玉階,闕真金閣
凱夫山納,神王金字塔
凱布利,荷魯斯聖祠
凱貝潔特,神王金字塔
凶星狼,虛空渦心,覺無洋宇
刀斧手幻影,義勇軍校場
分宙兇土,虛空渦心,不解迴路
切割者,『終末之塔』第19層
刑天戰狂,異時界‧亂藤林,亂藤林,葬日沼澤,葬日沼澤南方
刑天殺王,異時界‧葬日沼澤南方,異時界‧葬日沼南
刑天殺者,異時界‧葬日沼澤南方,異時界‧葬日沼南
刑天殺鬼,異時界‧修羅窟
刑天魔王,葬日沼澤南方
初陰陽師,內崎埠原、神室關所,神室關所,內崎埠原
利鉗蟹兵,龍宮第六層,龍宮第七層,龍宮八層一隅,龍宮八層廣場
剎羽風靈,法誡參道、漆黑水路、真知寺,法誡參道,漆黑水路,真知寺
剎風真帝靈,【一般級】『飛昇大廳』第三層,飛昇大廳
創典黑后,神王金字塔
劇鬼貝倫普因,大梵聖湖
劈天大雷神,闕真金閣
劍仙？,神州武冠台
劍刺傘鬼,八荒古墳
劍山牛魔神,『天戮魔殿』第二層、第三層 (右邊),天戮魔殿
劍聖太極,漢京首府
劍齒灰狼,異時界‧亂藤林南方,異時界‧亂藤林南
劍齒狼,惡狼林、入雲道、八達嶺,入雲道,塞北關,惡狼林,試煉之窟,瀰煙山道,八達嶺,古北口,塞北草原
劍齒狼幻影,義勇軍校場
劍齒鱷,葬日沼澤、葬日沼澤北方,葬日沼澤,葬日沼澤北方,毒龍潭
力士俑,古皇陵第二層、古皇陵第三層,古皇陵第二層,古皇陵第三層
劣評術師,東駿徑
劫掠布盜,『終末之塔』第121層
劫財暴漢,豫鸞南途
劫貨惡棍,殊雁峽
勇士合薩兒,亂石林,關外草原,蒼狼大營
動界武犢,玄武北殿
勞役獸人,風竹塹
化外猩覺,『終末之塔』第9層
化屍大魔棺,『森羅閻殿』第一層,九曲邪徑,森羅閻殿,奈落紅川,荒禍殘墟
化神麒麟,六滅血宮
北原俠女,西宮翠苑
北天吼霸,玄武北殿
北妖蔘,太安道、山海長疆,山海長疆,太安道
北斗星君,五派禁地
北海戰鬼基恩,擎空壁壘
十地魔見,『天戮魔殿』第一層,天戮魔殿
十字總將普萊斯,凱旋廣場
十字軍,止戰邊境、豐穗平原,止戰邊境,豐穗平原
十獄殿主,『森羅閻殿』第一層 ( 右邊 ),奈落紅川、荒禍殘墟,森羅閻殿,奈落紅川,荒禍殘墟
千古怨靈,恨生不歸途
千年樹精,千佛遺跡東側,葬日沼澤,葬日沼澤北方,瀰煙山道,掩月松林,不老峰
千年花精,亂藤林南方,葬日沼澤北方
千年蔘精,天山冰池
千年蜘蛛精,百妖穴第二層
千年蟾蜍精,百妖穴第二層
千年靈芝精,天山冰池
千手妖姬,濕婆神廟(第一層),濕婆神廟
千手神偷,五派禁地
千斤豬狂,劍橫天關、飛雲忘野,飛雲忘野,橫劍天關
千面狐,不老峰、瀰煙山道,瀰煙山道,半天岩,不老峰
半島屍人,漢京首府
半截戰狂,虛空渦心,觀無巽宇
半身虎人,聖域之門、飛簷頂徑、黃塵荒漠,黃塵荒漠,聖域之門,飛簷頂徑
南冥鐵騎,璇鶯鎮
南境蒔花,東宮碧庭
南天火影,朱雀南殿
南瞻常戰區長,南瞻聖地
南蠻女戰士,千佛遺跡西側、摩羅國境,千佛遺跡西側,摩羅國境
南蠻狂戰士,千佛遺跡東側、千佛遺跡西側、摩羅國境,千佛遺跡東側,千佛遺跡西側,摩羅國境
南遼水靈,殊雁峽
南野誠,天山雪道
卜虛盲巫,『終末之塔』第138層
危城巨猩,『終末之塔』第25層,『終末之塔』第24層
危盪弄臣,『終末之塔』第87層,『終末之塔』第86層
厚絨犀,旭陽山徑
原型機兵,五鷹閣
原始土靈,獅堡軍事區
原始水靈,擎空壁壘、獅堡軍事區、靜默之丘,靜默之丘,擎空壁壘,獅堡軍事區
原始火靈,獅堡軍事區
原始風靈,擎空壁壘
原碼改造戰熊,王統新市
原碼改造戰豹,王統新市
原碼改造機兵,王統新市
原碼改造電眼,王統新市
原罪十字軍,【一般級】『神臨之地』第一、二、三層,神臨之地
原鳳蝶精,泰源大社
厲陰魔相,虛空渦心,不解迴路
反向工程電眼,蛇眼城
受驗亡靈,朗星街
叛軍,古北大營
叛逃高昌守衛,塔干沙漠南方
叛道梵鬼,吐蕃集鎮
叢林毒蠍,千佛遺跡東側
叢林猛虎,千佛遺跡東側、千佛遺跡西側,千佛遺跡東側,千佛遺跡西側
叢林蛇王,千佛遺跡西側
叢林野象,千佛遺跡西側
叢林黑豹,千佛遺跡西側
古祖咒靈,泰源大社
古翰沙蟲,古翰大沙漠
史捕快,猢猻嶺
合成兵蜂,南瞻聖地
合成士兵,葭雲廣原
合成尖兵,龍池大社
合成巨犀,桃谷縱道
合成巨猿,桃谷縱道
合成浮鰻,南瞻聖地
合成獅人,白苗峽岸
合成獵手,葭雲廣原
合成蛇女,南瞻聖地
合成蛛女,葭雲廣原
合成蜥人,白苗峽岸
合成象人,桃谷縱道
合成豬人,風竹塹
合成豹人,葭雲廣原
合成馬蟻,終末之塔ⅩⅤ
合成鷹人,白苗峽岸
合成龍獸,南瞻聖地
合薩兒,大汗陵墓
合薩兒幻影,亂石林
吐蕃行者,懸空仙嶺、登天棧道,登天棧道,懸空仙嶺
吞星大饕,終末之塔ⅩⅤ
吞虛兇鱷,『終末之塔』第102層
吞龍獄狼,燕蕩嶺
吸精鬼屍,五派禁地
吸血殭屍,猛鬼窟第二層,萬人塚第三層,樓蘭遺址
吸魄蛛精,終末之塔ⅩⅤ
呼葬祭官,虛空渦心,不解迴路
和事點主,龍川沿岸
咒君拉美西斯,終末之塔【第50層】守關者,『終末之塔』第50層
咒命夕鶴,『終末之塔』第115層,『終末之塔』第114層
咒殺修陀,『終末之塔』第62層
咒殼蠕蝸,『終末之塔』第131層,『終末之塔』第131、135、137、139層,『終末之塔』第135層,『終末之塔』第137層,『終末之塔』第139層
咒法陰陽師,八荒古墳、十律原樹海、外崎埠原,古皇陵近郊,映月泊,外崎埠原,十津原樹海,八荒古墳
咒符將．烏羽仙道,桂熙路
哲別,大汗陵墓
哲別幻影,亂石林
問頂仙龍,七寶仙境,七寶仙境　壹
啞巴殺手,望星坡,碧波谷徑
啼血哀鳳,『終末之塔』第105層,『終末之塔』第104層
喚虛女巫,『終末之塔』第59層,『終末之塔』第58層
喪魂邪屍,濕婆神廟(第一層),濕婆神廟
嗅血劍鯊,虛空渦心,不解迴路
嗇花精,異時界‧亂藤林、異時界‧亂藤林南方,異時界‧亂藤林,異時界‧亂藤林南
嗜血屍妖,鬼城
嗜血禿鷹,塔干沙漠南方
嗜血頭陀,天山雪道,亂藤林東方
嘯地巨犀,蕈菇林西方,晶湖水道,地下水道,神兵塚
嘯地幼犀,蕈菇林東方,蕈菇林西方,晶湖水道,地下水道
嘯槍鬼馬,三途之都、悲歡渡口、枉死之城,三途之都,枉死之城,悲歡渡口
嘯狂之風,波斯西市、清教院街、飛簷頂徑,清教院街,飛簷頂徑,波斯西市
噬人者,破滅之源
噬地梵鬼‧強,殘雲天境西側,殘雲天境
噬屍地蟲,摩羅國境
噬肉活苞,始祖巨林(上半部),始祖巨林
噬魔尊者,朝天觀
噴焰巨龜,火焰山
四相位靈尊,漆黑水路、真知寺、萬識聖宮,漆黑水路,真知寺,萬識聖宮
四聖位化神,【一般級】『飛昇大廳』第四層,飛昇大廳
四聖劍仙,四聖祭台
四腳魔像,『終末之塔』第97層,『終末之塔』第96層
四象晶鎖,【一般級】『飛昇大廳』第四層
國破兇卒,『終末之塔』第88層,『終末之塔』第87層
圖曼,高昌郡
土之精靈,止戰邊境、血鴉嶺,止戰邊境,血鴉嶺
土元素神將,萬識聖宮(外圍),萬識聖宮
土匪,試煉之窟,碧波幽谷,朝天觀,亂藤林東方
土匪幻影,義勇軍校場
土行刺客,異時界‧修羅窟
土行者,千佛遺跡東側,異時界‧亂藤林、異時界‧亂藤林南方,試煉之窟,亂藤林,亂藤林東方,亂藤林南方,葬日沼澤,魔君陵墓,靖南古道,修羅窟,異時界‧亂藤林,異時界‧亂藤林南
土行者幻影,義勇軍校場
土行鬼王,異時界‧亂藤林南方,亂藤林,亂藤林南方,葬日沼澤,魔君陵墓,靖南古道,修羅窟,異時界‧亂藤林南
土行鬼王幻影,義勇軍校場
土行魔,異時界‧葬日沼澤南方,異時界‧葬日沼南
土行魔王,異時界‧葬日沼澤南方,異時界‧葬日沼南
地動象神,六滅血宮
地斗大元帥,『天戮魔殿』第二層、第三層 (左邊),天戮魔殿
地煞,神兵塚
地煞幻影,神兵塚
地獄女爵,凱旋廣場、聖禱天廳,凱旋廣場,聖禱天廳
地獄狂獅王,【一般級】『神臨之地』第二層 ( 右邊 ),神臨之地
地獄蜥蜴人,【一般級】『神臨之地』第二層 ( 右邊 ),神臨之地
地獄道主宰,六滅血宮
地獄鷹身女,【一般級】『神臨之地』第二層 ( 右邊 ),神臨之地
地穴樹精,蕈菇林東方,蕈菇林西方,晶湖水道
地靈,地靈穴,蕈菇林,蕈菇林東方
埋伏官差,惡狼林,映月泊
執怨般若,十律原樹海、天照不二峰,十津原樹海,天照不二峰
基改戰兵BJL,風竹塹、龍池大社,風竹塹,龍池大社
基改戰兵FLM,南瞻聖地
基改戰兵RYU,桃谷縱道
報喪七王爺,『森羅閻殿』第二層 ( 右邊 ),奈落紅川、荒禍殘墟,森羅閻殿,奈落紅川,荒禍殘墟
塞赫麥特,荷魯斯聖祠
塵泥羊巫,古翰大沙漠
墟漠矮靈,『終末之塔』第39層
墮天魔佛,金宵佛寺,金霄佛寺
墮真劍仙,繚空碎島、飛雲忘野,繚空碎島,飛雲忘野
墮真劍邪‧強,殘雲天境東側,殘雲天境
墮簾月牙妖,【一般級】『九宵天樓』第二層,九霄天樓
墮虛之翅,虛空渦心,覺無洋宇
墮魔巫女,擎空壁壘、獅堡軍事區、靜默之丘,靜默之丘,擎空壁壘,獅堡軍事區
壞界冥獅,音無晶宇
士兵俑,古皇陵第一層、古皇陵第二層,古皇陵第一層,古皇陵第二層,古皇陵第三層
壯脂鑿齒,『終末之塔』第67層
壹崎幻忍,濟馬島
多姆泰夫,荷魯斯聖祠
夜叉刀斧手,玄州城,獄門峽,亂藤林西方,毒龍潭,摘星嶺,魔君陵寢一層,夜叉嶺,修羅窟
夜叉刺客,鎮南關
夜叉殺斧妖,異時界‧夜叉嶺
夜叉獵矛手,異時界‧摘星嶺
夜叉王,異時界‧摘星嶺,玄州城,獄門峽,摘星嶺,夜叉嶺
夜叉王幻影,義勇軍校場
夜叉禍槍鬼,異時界‧夜叉嶺
夜叉荒斧鬼,異時界‧夜叉嶺
夜叉血刀妖,異時界‧夜叉嶺
夜叉血斧手,異時界‧摘星嶺
夜叉邪棒妖,異時界‧夜叉嶺
夜叉長矛手,玄州城,獄門峽,亂藤林西方,毒龍潭,摘星嶺,魔君陵寢一層,夜叉嶺,修羅窟
夜叉鬼斧者,異時界‧修羅窟、異時界‧毒龍潭,異時界‧毒龍潭,異時界‧修羅窟
夜叉魔槍者,異時界‧修羅窟、異時界‧毒龍潭,異時界‧毒龍潭,異時界‧修羅窟
夜行大盜,長林谷
夜鴆鱗莽,波斯西市、漆黑水路,波斯西市,漆黑水路
夢花蝶仙,劍橫天關、飛雲忘野,飛雲忘野,橫劍天關
夢迴草,浮世夢鄉
大仁波切聖魂,『天授之間』第四層,天授之間
大內秘衛,藏意武窟
大刀賊寇,長林谷
大力熊,不老峰、桃花林西方、桃花林南方,桃花林西方,桃花林南方,不老峰
大將衝石徹,黑城遺跡,關外草原
大山犬,古皇陵近郊,平西關,試煉之窟,神室關所
大山豬,古皇陵近郊、猢猻嶺,惡狼林,古皇陵近郊,猢猻嶺,封神臺,試煉之窟,亂藤林西方,鷹翅族部落
大惡犬,古皇陵近郊
大汗祭司,神州武冠台
大汗親兵,亂石林,黑城遺跡,疾風谷,大汗陵墓,統萬大營
大江山邪鬼,六滅血宮
大滅霸,『終末之塔』第25層
大狂犬,古皇陵近郊
大狂猴,古皇陵近郊、猢猻嶺,古皇陵近郊,猢猻嶺,試煉之窟
大獒犬,長林谷
大王花精,異時界‧亂藤林南方,異時界‧亂藤林南
大盜,碧波幽谷,朝天觀,亂藤林東方
大盜幻影,義勇軍校場
大蛤蟆,琉瑯岩灣
大蜘蛛,望星坡、碧波谷徑,望星坡,試煉之窟
大蟾蜍,古皇陵近郊、平西關,古皇陵近郊,映月泊,平西關,試煉之窟
大野豬,古皇陵近郊,釣日村,試煉之窟
大野豬幻影,義勇軍校場
大鵬金翅鳥,濕婆神廟(第一層、第二層)、金宵佛寺,金霄佛寺,濕婆神廟
大黑天,火焰山、萬佛窟,萬佛窟,火焰山
大黑天‧強,殘雲天境東側,殘雲天境
大黑天尊者,火焰山,樓蘭遺址
大黑天幻影,萬佛窟
大黑天王,樓蘭遺址 ( 頂層 ),樓蘭遺址
大黑豹,異時界‧亂藤林南方,異時界‧亂藤林南
天劫刀夜叉,魔君天都
天劫刑天,魔君天都
天劫刑天王,魔君天都
天劫土行王,魔君天都
天劫土行者,魔君天都
天劫夜叉斧鬼,魔君天都
天劫夜叉槍鬼,魔君天都
天劫夜叉王,魔君天都
天劫大夜叉,異時界‧夜叉嶺
天劫夸父,魔君天都
天劫夸父王,魔君天都
天劫巨靈,魔君天都
天劫巨靈王,魔君天都
天劫擊夜叉,魔君天都
天劫斧夜叉,魔君天都
天劫百眼巫,魔君天都
天劫百眼王,魔君天都
天劫花精,魔君天都
天劫金鷹王,魔君天都
天劫鷹翅軍,魔君天都
天地宰相,仙庭玉階
天外神僧,五派禁地
天尊獅座,白虎西殿
天山巨猿,天山冰池
天山惡狼,天山冰池
天山老虎,天山冰池
天山雪狼,天山冰池
天山食人虎,天山冰池
天師？,神州武冠台
天影犄麟,虛空渦心,星群碎道
天慧爆錘,『終末之塔』第8層
天戮三滅視,香格里拉聖路
天柱巨靈,紫雷轟原
天樓龍驍將,【一般級】『九宵天樓』第三層,九霄天樓
天海神蛟,仙庭玉階、闕真金閣,仙庭玉階,闕真金閣
天湖櫻魚,玉旭之巔
天照陰陽師,神州武冠台
天狗,十律原樹海、天照不二峰、葉隱蒼林,葉隱蒼林,十津原樹海,天照不二峰
天獄刑天,虛空渦心,觀無巽宇
天王道主宰,六滅血宮
天艷火凰,六滅血宮
天谷禿鷹,大梵聖湖、青藏高原,青藏高原,大梵聖湖
天邪道人,長林谷
天邪魎王,伊取川大陣
天門巫覡,祥鷺古街
天門教徒,璇鶯鎮
天門教至尊,五鷹閣,修羅級五鷹閣
天門暴獸,五鷹閣
天門殘兇,始祖巨林．西
天門殘黨,豫鸞南途
天門秀衛,燕蕩嶺
天門隨者,祥鷺古街
天風聖靈,萬識聖宮
天鬼神羅奢薩,『神煉之間』第三區域,神煉之間
天龍驃龍神,【一般級】『九宵天樓』第三層,九霄天樓
太初劍魄,劍橫天關,橫劍天關
太古傾天絕邪,異時界‧夜叉嶺
太古凝淤,風竹塹
太古土魁‧強,殘雲天境西側,殘雲天境
太古天風‧強,殘雲天境西側,殘雲天境
太古妖泥,葭雲廣原
太古安康,大寶礁,龍宮第三層,龍宮第五層,龍宮八層廣場
太古射俑,紫雷轟原
太古戰俑,紫雷轟原
太古樹衛,始祖巨林(上半部),始祖巨林
太古水靈‧強,殘雲天境西側,殘雲天境
太古沉風,風竹塹
太古火尊‧強,殘雲天境西側,殘雲天境
太古石龜,南瞻聖地
太古魔手,南瞻聖地
太古魔膠,南瞻聖地
太極劍官,漢京首府、濟馬島、白餘古城,白餘古城,濟馬島,漢京首府
太極武妃,漢京首府、濟馬島、白餘古城,白餘古城,濟馬島,漢京首府
太淵巨咒龜,王統新市
太淵獵魂將,終末之塔【第163層】守關者,『終末之塔』第163層
太白無常,異時界‧亂藤林西方,異時界‧亂藤林西
失序亂兵,『終末之塔』第86層,『終末之塔』第85層
夷林巨象,異時界‧葬日沼澤
夸父勇士,亂藤林西方
夸父戰士,亂藤林西方
夸父戰神王,異時界‧修羅窟
夸父狂魔,異時界‧修羅窟
夸父猛者,異時界‧葬日沼澤南方,異時界‧葬日沼南
奇樞機人,五鷹閣
奈落邪鬼,奈落紅川、永劫刑場,永劫刑場,奈落紅川
奈赫貝特,荷魯斯聖祠
奔潮鹿,鷗揚浪嶼
奔雷手,五派禁地
奠甲鬥士,虛空渦心,星群碎道
奪魂天魔,神煉之間
奪魂海魅,極東海域
奪魄黑死將,『天戮魔殿』第二層、第三層 (左邊),天戮魔殿
女王蜂,桃花林,桃花林西方,桃花林南方
女王護法,亂石林,黑城遺跡,疾風谷,大汗陵墓,蒼狼大營
女邪蜘蛛‧強,殘雲天境東側,殘雲天境
好事遊人,殊雁峽
妄想非僧,異時界‧葬日沼澤
妄義負官,終末之塔【第19層】守關者,『終末之塔』第19層
妖三娘翦虹,凌風修境(第二區),凌風修境
妖化沙蟲,火焰山
妖煞蟲王,火焰山
妖狸射手,不老峰、桃花林、桃花林東方,桃花林東方,桃花林,不老峰
妖靈屍骸,烈火靈界裂隙,瘴癘靈界裂隙,怒雪靈界裂隙
妖面蜘蛛,百妖穴第一層、百妖穴第二層,百妖穴第一層,亂藤林東方,百妖穴第二層
妙捷跳鼠,七寶仙境,七寶仙境　壹
始祖劾龍王,始祖巨林
始魔巴爾,神臨之地
始魔梅非斯特,神臨之地
孔雀聖師,神州武冠台
宇外兇鬥士,終末之塔【第146層】守關者,『終末之塔』第146層
宇都宮長齋,內崎埠原
守嶽霜帝,『天授之間』第四層 (「大仁波切聖魂 」召喚 )
守關妖將,終末之塔Ⅰ,終末之塔Ⅱ,終末之塔Ⅲ,終末之塔Ⅳ,終末之塔Ⅶ,終末之塔Ⅸ,終末之塔ⅩⅠ,終末之塔ⅩⅡ,終末之塔ⅩⅣ,終末之塔ⅩⅤ
守陵人獅像,赫勒神殿遺址
安康,珊瑚帶,大寶礁,龍宮第三層
宮國娃魚,終末之塔ⅩⅦ
宮廟浪客,龍川府
寄生上嬪,漢京首府
密宗班禪,神州武冠台
密林妖禽,千佛遺跡東側、千佛遺跡西側,千佛遺跡東側,千佛遺跡西側
富嶽山神,六滅血宮
富田莊八郎,長野沙濱
寒冰鬼卒,怒雪靈界裂隙
寒洞蟒,琉瑯岩灣
寒霜蛇,怒雪靈界裂隙
寒骨獄卒,五派禁地
射命虛狸,虛空渦心
射鵰高手,獄門峽
將軍俑,古皇陵第三層
尊主山豬,臺興中州
小冰蕈傘人,蕈菇林東方,蕈菇林,蕈菇林西方,侏人部落,晶湖水道,地下水道,神兵塚
小地藏王,蕈菇林西方,侏人部落,晶湖水道,地下水道,水晶礦坑,神兵塚,幽玄靈界
小夜叉士兵,異時界‧亂藤林、異時界‧亂藤林西方,玄州城,獄門峽,亂藤林,亂藤林西方,摘星嶺,靖南古道,夜叉嶺,異時界‧亂藤林,異時界‧亂藤林西
小夜叉奴隸,玄州城,獄門峽,亂藤林西方,摘星嶺,靖南古道,夜叉嶺
小夜叉飛斧手,異時界‧亂藤林、異時界‧亂藤林西方,玄州城,獄門峽,亂藤林,亂藤林西方,摘星嶺,靖南古道,夜叉嶺,異時界‧亂藤林,異時界‧亂藤林西
小妖狸,桃花林,桃花林東方
小氣刺客,塞北關
小流氓,猢猻嶺
小火蕈傘人,蕈菇林東方,蕈菇林,蕈菇林西方,侏人部落,神兵塚
小蕈傘人,蕈菇林東方,地靈穴,蕈菇林,蕈菇林西方,侏人部落,神兵塚
小蕈傘人元靈,幽玄靈界
小虎魨,臨海道,魚棲地,海草林,珊瑚帶,龍宮第一層,龍宮第三層
小蠍子,巨猿洞窟第二層、亂藤林,巨猿洞窟二層,亂藤林,摘星嶺
